Delito,SubDelito,Fecha,Victima,SubVictima,Edad,Genero,Nacionalidad,Provincia,Canton,Distrito,
HURTO,RETIRO DE CAJERO AUTOMATICO,2016-11-15,15:00:00 - 17:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Desconocido,MUJER,PAISES BAJOS (HOLANDA),ALAJUELA,ALAJUELA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2017-01-21,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2018-07-03,09:00:00 - 11:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,MUJER,AUSTRALIA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2018-07-03,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2018-07-12,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2018-07-09,12:00:00 - 14:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2018-07-14,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,OROTINA,
HURTO,POR DESCUIDO,2018-07-19,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2018-07-26,18:00:00 - 20:59:59,PERSONA,TAXISTA [PERSONA],Desconocido,DESCONOCIDO,CHINA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2018-07-28,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2018-08-09,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,PALMARES,
HURTO,POR DESCUIDO,2018-08-21,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2018-08-27,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2018-09-07,09:00:00 - 11:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2018-09-29,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2018-10-10,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2018-10-29,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,PALMARES,
HURTO,POR DESCUIDO,2018-11-05,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2018-11-18,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,NICARAGUA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2018-11-22,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,HONDURAS,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2018-12-16,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,POAS,
HURTO,POR DESCUIDO,2018-12-13,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,CANADA,ALAJUELA,OROTINA,
HURTO,POR DESCUIDO,2019-01-30,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2019-02-14,09:00:00 - 11:59:59,PERSONA,VENDEDOR DE LOTERIA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2019-02-19,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2019-03-08,12:00:00 - 14:59:59,PERSONA,FINQUERO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2019-03-15,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2019-03-13,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2019-03-29,18:00:00 - 20:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2019-04-22,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,OTRO O INDETERMINADO,2016-09-16,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,NICARAGUA,ALAJUELA,ALAJUELA,
HURTO,OTRO O INDETERMINADO,2017-07-18,09:00:00 - 11:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,VALVERDE VEGA,
HURTO,OTRO O INDETERMINADO,2017-09-03,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,Desconocido,ALAJUELA,SAN CARLOS,
HURTO,OTRO O INDETERMINADO,2017-11-12,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GRECIA,
HURTO,OTRO O INDETERMINADO,2017-12-21,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Desconocido,DESCONOCIDO,Desconocido,ALAJUELA,ALAJUELA,
HURTO,OTRO O INDETERMINADO,2019-04-10,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR CONFIANZA,2016-01-01,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,NICARAGUA,ALAJUELA,GRECIA,
HURTO,POR CONFIANZA,2016-02-01,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2016-02-13,12:00:00 - 14:59:59,PERSONA,FINQUERO [PERSONA],Desconocido,DESCONOCIDO,Desconocido,ALAJUELA,LOS CHILES,
HURTO,POR CONFIANZA,2016-02-10,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2016-04-18,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR CONFIANZA,2016-04-04,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2016-04-23,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2016-05-28,06:00:00 - 08:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,ESTADOS UNIDOS,ALAJUELA,PALMARES,
HURTO,POR CONFIANZA,2016-06-02,09:00:00 - 11:59:59,PERSONA,MENOR DE EDAD [PERSONA],Menor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR CONFIANZA,2016-06-06,03:00:00 - 05:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,POAS,
HURTO,POR CONFIANZA,2016-06-02,00:00:00 - 02:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2016-06-21,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2016-06-10,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,GRECIA,
HURTO,POR CONFIANZA,2016-07-04,21:00:00 - 23:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2016-09-01,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2016-09-10,15:00:00 - 17:59:59,PERSONA,TURISTA/NACIONAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2016-08-31,18:00:00 - 20:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR CONFIANZA,2016-09-14,18:00:00 - 20:59:59,PERSONA,FINQUERO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR CONFIANZA,2016-10-10,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GRECIA,
HURTO,POR CONFIANZA,2016-10-31,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,LOS CHILES,
HURTO,POR CONFIANZA,2016-11-08,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2016-09-17,21:00:00 - 23:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2017-01-19,12:00:00 - 14:59:59,PERSONA,MENOR DE EDAD [PERSONA],Desconocido,HOMBRE,Desconocido,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2017-01-20,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2017-01-13,18:00:00 - 20:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2017-01-23,09:00:00 - 11:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Adulto Mayor,MUJER,COSTA RICA,ALAJUELA,OROTINA,
HURTO,POR DESCUIDO,2017-02-03,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2017-02-13,18:00:00 - 20:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,POAS,
HURTO,POR DESCUIDO,2016-12-16,15:00:00 - 17:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2017-02-23,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,ESTADOS UNIDOS,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2017-02-24,15:00:00 - 17:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2017-03-04,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2017-03-06,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GRECIA,
HURTO,POR DESCUIDO,2017-03-07,06:00:00 - 08:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2017-03-09,15:00:00 - 17:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,HOMBRE,EL SALVADOR,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2017-03-11,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2017-03-16,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,OROTINA,
HURTO,POR DESCUIDO,2017-03-19,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2017-02-27,09:00:00 - 11:59:59,PERSONA,MENOR DE EDAD [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2017-03-21,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2017-03-23,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2017-03-30,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2017-03-30,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Menor de edad,HOMBRE,NICARAGUA,ALAJUELA,GRECIA,
HURTO,POR DESCUIDO,2017-04-02,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,NICARAGUA,ALAJUELA,LOS CHILES,
HURTO,POR DESCUIDO,2017-04-23,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2017-04-27,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GRECIA,
HURTO,POR DESCUIDO,2017-04-25,12:00:00 - 14:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2017-05-16,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2017-05-16,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2017-06-09,12:00:00 - 14:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GRECIA,
HURTO,POR DESCUIDO,2017-07-04,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,PALMARES,
HURTO,POR DESCUIDO,2019-04-08,12:00:00 - 14:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2019-04-25,15:00:00 - 17:59:59,PERSONA,MENOR DE EDAD [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2019-04-27,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2019-04-27,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2019-05-14,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,LOS CHILES,
HURTO,POR DESCUIDO,2019-05-10,09:00:00 - 11:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Adulto Mayor,HOMBRE,ESTADOS UNIDOS,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2019-02-25,09:00:00 - 11:59:59,PERSONA,MENOR DE EDAD [PERSONA],Desconocido,HOMBRE,NICARAGUA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2019-03-15,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2019-05-19,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2019-06-02,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,POAS,
HURTO,POR DESCUIDO,2019-06-05,00:00:00 - 02:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2019-06-10,00:00:00 - 02:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,ESTADOS UNIDOS,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2019-06-11,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2019-06-15,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2019-06-17,15:00:00 - 17:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GRECIA,
HURTO,POR DESCUIDO,2019-07-01,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Desconocido,DESCONOCIDO,Desconocido,ALAJUELA,ATENAS,
HURTO,POR DESCUIDO,2019-08-16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2019-08-31,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COLOMBIA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2019-09-10,06:00:00 - 08:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,AUSTRIA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2019-08-16,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,HOMBRE,COSTA RICA,ALAJUELA,GUATUSO,
HURTO,PROGRESIVOS,2016-01-23,12:00:00 - 14:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,NARANJO,
HURTO,PROGRESIVOS,2016-03-07,00:00:00 - 02:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,PROGRESIVOS,2016-12-14,00:00:00 - 02:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,PROGRESIVOS,2017-03-28,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,PROGRESIVOS,2017-05-09,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,NARANJO,
HURTO,RETIRO DE CAJERO AUTOMATICO,2016-06-25,00:00:00 - 02:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,OROTINA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2016-08-28,00:00:00 - 02:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,Desconocido,ALAJUELA,ALAJUELA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2016-11-12,00:00:00 - 02:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2017-01-21,15:00:00 - 17:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2017-09-30,09:00:00 - 11:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,RETIRO DE CAJERO AUTOMATICO,2017-05-26,00:00:00 - 02:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,UPALA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2017-09-26,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,NARANJO,
HURTO,RETIRO DE CAJERO AUTOMATICO,2017-12-12,06:00:00 - 08:59:59,PERSONA,USUARIO CAJERO AUTOMATICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GRECIA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2018-03-06,18:00:00 - 20:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2018-01-31,15:00:00 - 17:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,ALAJUELA,PALMARES,
HURTO,RETIRO DE CAJERO AUTOMATICO,2018-08-23,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2018-09-25,00:00:00 - 02:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,PALMARES,
HURTO,RETIRO DE CAJERO AUTOMATICO,2018-11-26,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,RETIRO DE CAJERO AUTOMATICO,2018-11-21,00:00:00 - 02:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,RETIRO DE CAJERO AUTOMATICO,2018-12-18,00:00:00 - 02:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2019-04-07,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,LOS CHILES,
HURTO,RETIRO DE CAJERO AUTOMATICO,2019-05-24,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2019-09-01,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,RETIRO DE CAJERO AUTOMATICO,2019-09-01,09:00:00 - 11:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,ALAJUELA,
HURTO,USO DE SOMNIFERO,2016-10-09,21:00:00 - 23:59:59,PERSONA,TAXISTA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,USO DE SOMNIFERO,2018-07-10,06:00:00 - 08:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO,CORTA CANDADOS,2018-05-25,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,LOS CHILES,
ROBO,CORTA CANDADOS,2019-05-01,12:00:00 - 14:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO,FORZADURA,2016-04-16,15:00:00 - 17:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Desconocido,MUJER,PERU,ALAJUELA,SAN CARLOS,
